id,model_name,BLEU_score,BERTScore_F1,SBERT_Similarity,Perplexity,Word_Overlap,Length_Similarity,Char_Similarity,Quality_Score
41,LLaMA_FT,7.091854517824902e-79,0.8311704397201538,0.5554798245429993,4.431137724550899,0.10752688172043011,0.18562874251497008,0.9583333333333334,0.1309574399587921
42,LLaMA_FT,7.601159375410181e-232,0.7752571105957031,0.34136727452278137,5.454545454545454,0.04,0.11515151515151512,0.9583333333333334,0.06254545454545453
43,LLaMA_FT,0.04991413553028065,0.8479357957839966,0.7442254424095154,4.696969696969697,0.18571428571428572,0.12878787878787878,0.9615384615384616,0.16863636363636364
44,LLaMA_FT,0.039821925036587644,0.8392476439476013,0.7882276177406311,5.384615384615384,0.16666666666666666,0.11188811188811187,1.0,0.15023310023310021
45,LLaMA_FT,0.04837591647068926,0.8033844828605652,0.5219975113868713,4.563758389261745,0.13580246913580246,0.13422818791946312,0.9615384615384616,0.13533018477090064
46,LLaMA_FT,6.705160809751319e-232,0.7897205948829651,0.09964125603437424,3.7614678899082565,0.029411764705882353,0.11926605504587151,1.0,0.0563680518078791
47,LLaMA_FT,9.446623638935716e-232,0.8139141201972961,0.6293151378631592,4.578313253012048,0.1111111111111111,0.2650602409638554,0.896551724137931,0.15729585006693436
48,LLaMA_FT,0.09578123325581499,0.8532147407531738,0.8408971428871155,5.206611570247935,0.1724137931034483,0.1074380165289256,1.0,0.15292106013109147
49,LLaMA_FT,0.060564325300810025,0.8484799861907959,0.7505598068237305,5.460122699386503,0.20270270270270271,0.19631901840490795,0.9714285714285714,0.20078759741336427
50,LLaMA_FT,0.05377432246218736,0.8566454648971558,0.8683305978775024,4.43609022556391,0.25675675675675674,0.30827067669172936,0.90625,0.2722109327372485
1,Mistral_Base,0.10873680015902017,0.8394958972930908,0.7996302843093872,4.224137931034483,0.19402985074626866,0.1293103448275862,0.875,0.1746139989706639
2,Mistral_Base,0.09694601494190443,0.8670135736465454,0.8667674660682678,4.901960784313726,0.23076923076923078,0.1470588235294118,0.92,0.2056561085972851
3,Mistral_Base,0.11552651443819169,0.8577383160591125,0.7956894636154175,5.486111111111112,0.24615384615384617,0.14583333333333337,1.0,0.2160576923076923
4,Mistral_Base,0.05406327147425293,0.8490976691246033,0.7685335278511047,4.509803921568627,0.16666666666666666,0.11764705882352944,1.0,0.15196078431372548
5,Mistral_Base,0.08862207768560149,0.8566544651985168,0.8780286312103271,4.471544715447155,0.19117647058823528,0.12195121951219512,1.0,0.17040889526542322
6,Mistral_Base,0.11772351509209526,0.830064594745636,0.8067092895507812,4.923076923076923,0.19696969696969696,0.23076923076923073,1.0,0.20710955710955709
7,Mistral_Base,8.510469113101058e-232,0.8113503456115723,0.5975403189659119,4.965986394557823,0.06756756756756757,0.12244897959183676,0.9583333333333334,0.08403199117484833
8,Mistral_Base,0.08623152513276236,0.8657814860343933,0.6371962428092957,4.649122807017544,0.22950819672131148,0.24561403508771928,1.0,0.23433994823123383
